,Date,rank,title,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,paid,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings
160,01/18/2020,18,Drum Set Music Games & Drums Kit Simulator,253894,10000000.0,3.0,0.3,0.9,0.0,GAME MUSIC,0,139713.0,20684.0,15206.0,8877.0,69411.0
161,01/18/2020,18,Durak Online,467621,10000000.0,3.0,37994.4,2.6,0.0,GAME CARD,0,275963.0,46108.0,26591.0,15940.0,103016.0
162,01/18/2020,18,Head Ball 2 - Online Soccer Game,1753364,50000000.0,4.0,1.4,3.1,0.0,GAME SPORTS,0,1167484.0,151506.0,87424.0,53241.0,293706.0
163,01/18/2020,18,Hit it Rich! Lucky Vegas Casino Slot Machine Game,493071,5000000.0,4.0,0.2,0.5,0.0,GAME CASINO,0,344195.0,68441.0,30992.0,14931.0,34510.0
164,01/18/2020,18,Last Shelter: Survival,1526081,10000000.0,4.0,691.5,0.8,0.0,GAME STRATEGY,0,985247.0,263163.0,104963.0,40419.0,132287.0
165,01/18/2020,18,Murder in the Alps,822854,10000000.0,4.0,1.0,2.2,0.0,GAME ADVENTURE,0,499384.0,155809.0,79328.0,34103.0,54228.0
166,01/18/2020,18,Nitro Nation Drag & Drift Car Racing,1516846,10000000.0,4.0,0.4,1.0,0.0,GAME RACING,0,1152122.0,186491.0,65330.0,26060.0,86840.0
167,01/18/2020,18,RPG Toram Online - MMORPG,910412,10000000.0,4.0,805.0,1.9,0.0,GAME ROLE PLAYING,0,670148.0,130534.0,48808.0,15731.0,45189.0
168,01/18/2020,18,Smolsies - My Cute Pet House,164764,10000000.0,4.0,3.3,7.3,0.0,GAME EDUCATIONAL,0,118137.0,14783.0,8830.0,5341.0,17670.0
169,01/18/2020,18,War Robots. 6v6 Tactical Multiplayer Battles,4221389,50000000.0,3.0,692.7,0.6,0.0,GAME ACTION,0,2634036.0,450688.0,267931.0,164087.0,704645.0
170,01/18/2020,18,Word Search,512584,10000000.0,4.0,0.0,0.0,0.0,GAME WORD,0,423301.0,51998.0,16672.0,5227.0,15383.0
171,01/18/2020,18,모두의 퀴즈 - 사진연상 단어,279589,1000000.0,4.0,0.0,0.1,0.0,GAME TRIVIA,0,188748.0,52259.0,24863.0,4386.0,9331.0
172,01/19/2020,19,1LINE – One Line with One Touch,482155,50000000.0,4.0,0.8,1.9,0.0,GAME BOARD,0,350353.0,50622.0,27688.0,14084.0,39405.0
173,01/19/2020,19,Baby Panda Care,161896,50000000.0,4.0,1.1,2.4,0.0,GAME EDUCATIONAL,0,113255.0,11857.0,7862.0,7032.0,21887.0
174,01/19/2020,19,Bus Simulator : Ultimate,1218642,50000000.0,4.0,7.3,11.4,0.0,GAME SIMULATION,0,852661.0,133280.0,68279.0,38685.0,125734.0
175,01/19/2020,19,Cash Frenzy™ Casino – Free Slots Games,485882,10000000.0,4.0,0.2,0.5,0.0,GAME CASINO,0,404060.0,44200.0,14354.0,6230.0,17036.0
176,01/19/2020,19,Dancing Ballz: Magic Dance Line Tiles Game,240014,10000000.0,4.0,0.3,0.7,0.0,GAME MUSIC,0,163437.0,25465.0,17153.0,9079.0,24877.0
177,01/19/2020,19,Escape Titanic,1265308,10000000.0,4.0,0.0,0.0,0.0,GAME PUZZLE,0,980240.0,108412.0,62854.0,22734.0,91066.0
178,01/19/2020,19,FarmVille 2: Country Escape,2914639,50000000.0,4.0,0.3,0.5,0.0,GAME CASUAL,0,1994505.0,407586.0,195237.0,87860.0,229449.0
179,01/19/2020,19,Fishing Hook,1687621,50000000.0,4.0,0.5,1.0,0.0,GAME SPORTS,0,1189980.0,220383.0,122089.0,42638.0,112529.0
180,01/19/2020,19,Galaxy Attack: Alien Shooter,1988570,100000000.0,4.0,1.2,2.6,0.0,GAME ARCADE,0,1572089.0,156316.0,80008.0,41595.0,138560.0
181,01/19/2020,19,Game of War - Fire Age,1492534,50000000.0,3.0,0.0,0.0,0.0,GAME STRATEGY,0,787791.0,132570.0,128828.0,58422.0,384920.0
182,01/19/2020,19,I Know Stuff : trivia quiz,216643,10000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,154643.0,26117.0,15302.0,5847.0,14732.0
183,01/19/2020,19,MORTAL KOMBAT: The Ultimate Fighting Game!,4215808,50000000.0,4.0,0.5,1.2,0.0,GAME ACTION,0,2874353.0,457806.0,254154.0,136153.0,493340.0
184,01/19/2020,19,Racing Fever,1471540,50000000.0,4.0,0.0,0.1,0.0,GAME RACING,0,1103560.0,147780.0,89499.0,34002.0,96697.0
185,01/19/2020,19,Shakes and Fidget,898630,5000000.0,4.0,0.5,1.1,0.0,GAME ROLE PLAYING,0,695406.0,145860.0,32061.0,8424.0,16877.0
186,01/19/2020,19,Solitaire,406124,10000000.0,4.0,0.3,0.7,0.0,GAME CARD,0,566647.75,128512.5,39936.0,13320.25,39624.75
187,01/19/2020,19,Tiny Miner,753449,5000000.0,4.0,0.0,0.0,0.0,GAME ADVENTURE,0,583782.0,93073.0,41661.0,10380.0,24550.0
188,01/19/2020,19,Word Link,501384,50000000.0,4.0,0.0,0.0,0.0,GAME WORD,0,366058.0,57001.0,26960.0,10931.0,40431.0
189,01/02/2020,2,AFK Arena,3126336,10000000.0,4.0,1.0,2.2,0.0,GAME ROLE PLAYING,0,2238968.0,619905.0,158568.0,31102.0,77791.0
190,01/02/2020,2,Brain Out – Can you pass it?,4467655,100000000.0,4.0,1.8,3.4,0.0,GAME PUZZLE,0,3390163.0,421521.0,211538.0,99383.0,345048.0
191,01/02/2020,2,Brain Test: Tricky Puzzles,4145089,100000000.0,4.0,1329.5,3.9,0.0,GAME TRIVIA,0,3257745.0,500071.0,128569.0,58420.0,200281.0
192,01/02/2020,2,Clash Royale,30852360,100000000.0,4.0,0.4,0.8,0.0,GAME STRATEGY,0,21009004.0,3645468.0,1655906.0,777067.0,3764913.0
193,01/02/2020,2,Dream League Soccer,13385786,100000000.0,4.0,0.0,0.1,0.0,GAME SPORTS,0,10086735.0,1454500.0,646066.0,266864.0,931618.0
194,01/02/2020,2,Happy Color™ – Color by Number. Coloring games.,2516777,100000000.0,4.0,250.5,2.9,0.0,GAME BOARD,0,1927153.0,358243.0,109137.0,38480.0,83762.0
195,01/02/2020,2,Hearthstone,1765570,10000000.0,3.0,0.3,0.5,0.0,GAME CARD,0,960279.0,190763.0,105553.0,74294.0,434678.0
196,01/02/2020,2,Hungry Shark Evolution - Offline survival game,7202013,100000000.0,4.0,0.4,0.8,0.0,GAME ARCADE,0,5220860.0,792543.0,404086.0,191098.0,593424.0
197,01/02/2020,2,Magic Tiles 3,2381045,100000000.0,4.0,2.5,5.7,0.0,GAME MUSIC,0,1570436.0,234136.0,154821.0,92834.0,328815.0
198,01/02/2020,2,My Talking Tom,16810315,500000000.0,4.0,0.3,0.5,0.0,GAME CASUAL,0,12234051.0,1514188.0,851145.0,465627.0,1745303.0
199,01/02/2020,2,PUBG MOBILE - Traverse,37276732,500000000.0,4.0,1.8,3.6,0.0,GAME ACTION,0,28339753.0,2164478.0,1253185.0,809821.0,4709492.0
200,01/02/2020,2,Pokémon GO,14541662,100000000.0,4.0,0.5,0.9,0.0,GAME ADVENTURE,0,9517488.0,1746849.0,883965.0,452314.0,1941044.0
201,01/02/2020,2,SimCity BuildIt,5213933,100000000.0,4.0,0.2,0.4,0.0,GAME SIMULATION,0,3484074.0,871560.0,349321.0,144772.0,364203.0
202,01/02/2020,2,Slotomania™ Slots: Casino Slot Machine Games,1822223,50000000.0,4.0,0.8,1.7,0.0,GAME CASINO,0,1293272.0,259642.0,102017.0,42902.0,124388.0
205,01/02/2020,2,Toca Kitchen 2,1543998,100000000.0,4.0,0.9,2.0,0.0,GAME EDUCATIONAL,0,1044380.0,167400.0,99241.0,57056.0,175918.0
206,01/02/2020,2,Traffic Rider,7580227,100000000.0,4.0,0.5,1.0,0.0,GAME RACING,0,5426819.0,833452.0,446764.0,212143.0,661046.0
207,01/02/2020,2,Word Cookies!®,2250585,10000000.0,4.0,0.1,0.2,0.0,GAME WORD,0,1679256.0,349509.0,110139.0,33769.0,77909.0
208,01/20/2020,20,BEAT MP3 - Rhythm Game,239452,10000000.0,3.0,0.0,0.0,0.0,GAME MUSIC,0,135432.0,33561.0,30264.0,10088.0,30105.0
209,01/20/2020,20,BINGO!,470850,10000000.0,4.0,0.3,0.7,0.0,GAME BOARD,0,396719.0,31773.0,15341.0,6226.0,20788.0
210,01/20/2020,20,Bad Piggies,1232582,50000000.0,4.0,0.1,0.3,0.0,GAME PUZZLE,0,905234.0,131252.0,71105.0,25952.0,99036.0
211,01/20/2020,20,Drive Ahead!,1463492,50000000.0,4.0,0.9,1.8,0.0,GAME RACING,0,1021504.0,128346.0,80074.0,47703.0,185862.0
212,01/20/2020,20,Head Soccer,1631259,50000000.0,4.0,0.0,0.1,0.0,GAME SPORTS,0,1139374.0,167320.0,93301.0,35705.0,195558.0
213,01/20/2020,20,Hooked Inc: Fisher Tycoon,1216891,10000000.0,4.0,1.1,2.5,0.0,GAME SIMULATION,0,881238.0,188929.0,87539.0,20875.0,38307.0
214,01/20/2020,20,Last Day on Earth: Survival,4159837,50000000.0,4.0,0.7,1.6,0.0,GAME ACTION,0,3073534.0,463932.0,205166.0,103198.0,314004.0
215,01/20/2020,20,Megapolis: city building simulator. Urban strategy,1451408,50000000.0,4.0,0.2,0.3,0.0,GAME STRATEGY,0,1018102.0,214995.0,74627.0,35751.0,107932.0
216,01/20/2020,20,Paper.io 2,1910010,100000000.0,3.0,0.3,0.7,0.0,GAME ARCADE,0,1110353.0,239968.0,152266.0,89330.0,318090.0
217,01/20/2020,20,Poker Heat™ - Free Texas Holdem Poker Games,374842,5000000.0,4.0,0.2,0.3,0.0,GAME CARD,0,279209.0,46731.0,11785.0,6217.0,30897.0
218,01/20/2020,20,Rayman Adventures,734291,10000000.0,4.0,0.2,0.5,0.0,GAME ADVENTURE,0,548689.0,77834.0,37498.0,17379.0,52889.0
219,01/20/2020,20,Talking Tom Cat,2264014,100000000.0,3.0,0.7,1.5,0.0,GAME CASUAL,0,1459128.0,186361.0,140080.0,100488.0,377954.0
220,01/20/2020,20,Tap Titans 2: Heroes Attack Titans. Clicker on!,887982,10000000.0,4.0,1.0,2.3,0.0,GAME ROLE PLAYING,0,696871.0,118164.0,38208.0,9681.0,25056.0
221,01/20/2020,20,Who Wants to Be a Millionaire? Trivia & Quiz Game,211433,10000000.0,4.0,1.4,2.8,0.0,GAME TRIVIA,0,139578.0,35991.0,14066.0,6178.0,15616.0
222,01/20/2020,20,Wizard of Oz Free Slots Casino,482246,10000000.0,4.0,0.4,0.9,0.0,GAME CASINO,0,377560.0,57203.0,20891.0,7865.0,18725.0
223,01/20/2020,20,Words Story - Addictive Word Game,496119,50000000.0,3.0,0.1,0.2,0.0,GAME WORD,0,272448.0,47916.0,39085.0,30303.0,106365.0
224,01/20/2020,20,超級單字王 - 英檢、多益、托福 輕鬆學,158721,500000.0,4.0,0.6,1.1,0.0,GAME EDUCATIONAL,0,149917.0,6111.0,1435.0,358.0,897.0
225,01/21/2020,21,Agar.io,4112075,100000000.0,3.0,0.2,0.3,0.0,GAME ACTION,0,2493810.0,428315.0,289428.0,156522.0,743997.0
226,01/21/2020,21,Angry Birds Transformers,1900382,50000000.0,4.0,0.2,0.4,0.0,GAME ARCADE,0,1512745.0,178112.0,72290.0,31011.0,106221.0
227,01/21/2020,21,Baby Panda's School Bus - Let's Drive!,155279,50000000.0,4.0,4.9,9.8,0.0,GAME EDUCATIONAL,0,117842.0,9711.0,6246.0,4458.0,17020.0
228,01/21/2020,21,"Braindom: Tricky Brain Teasers, Test, Riddle Games",487582,10000000.0,4.0,9.5,23.0,0.0,GAME WORD,0,412226.0,28805.0,13965.0,6683.0,25900.0
229,01/21/2020,21,Dummy ดัมมี่ ไพ่แคง เกมไพ่ฟรี,477132,10000000.0,4.0,227105.7,2.2,0.0,GAME CASINO,0,367411.0,48463.0,28359.0,9074.0,23822.0
230,01/21/2020,21,Empire: Four Kingdoms | Medieval Strategy MMO,1319150,50000000.0,4.0,0.1,0.1,0.0,GAME STRATEGY,0,814958.0,193275.0,100281.0,44780.0,165854.0
231,01/21/2020,21,Guitar Band Battle,237878,10000000.0,4.0,0.6,1.1,0.0,GAME MUSIC,0,149371.0,35947.0,17998.0,8445.0,26114.0
232,01/21/2020,21,Kritika: The White Knights,880376,10000000.0,4.0,718.4,0.1,0.0,GAME ROLE PLAYING,0,614909.0,107710.0,53285.0,23653.0,80817.0
233,01/21/2020,21,LANDLORD TYCOON Business Management Investing Game,467655,5000000.0,4.0,0.4,0.8,0.0,GAME BOARD,0,339411.0,65520.0,18573.0,8821.0,35327.0
234,01/21/2020,21,Manor Cafe,1210485,10000000.0,4.0,0.7,1.9,0.0,GAME PUZZLE,0,902546.0,176537.0,68702.0,19301.0,43397.0
235,01/21/2020,21,My Home - Design Dreams,2154956,100000000.0,4.0,0.9,2.1,0.0,GAME CASUAL,0,1513881.0,301704.0,140589.0,56303.0,142476.0
236,01/21/2020,21,Pool Billiards Pro,1477201,100000000.0,4.0,0.1,0.2,0.0,GAME SPORTS,0,1020041.0,186164.0,121604.0,38112.0,111278.0
237,01/21/2020,21,Solitaire,353226,10000000.0,4.0,0.1,0.2,0.0,GAME CARD,0,241310.0,65576.0,20366.0,8114.0,17858.0
238,01/21/2020,21,Street Racing 3D,1446238,100000000.0,4.0,1.7,3.4,0.0,GAME RACING,0,1019029.0,156704.0,82624.0,42277.0,145602.0
239,01/21/2020,21,Swordigo,728187,10000000.0,4.0,0.5,1.0,0.0,GAME ADVENTURE,0,601386.0,54972.0,24205.0,10694.0,36927.0
240,01/21/2020,21,Vegas Crime Simulator,1210916,100000000.0,4.0,0.9,1.9,0.0,GAME SIMULATION,0,861406.0,85432.0,59428.0,42751.0,161897.0
241,01/21/2020,21,World Geography - Quiz Game,189577,10000000.0,4.0,0.5,1.3,0.0,GAME TRIVIA,0,136572.0,37927.0,7274.0,2381.0,5421.0
242,01/22/2020,22,AVATAR MUSIK - Music and Dance Game,230317,5000000.0,3.0,0.1,0.2,0.0,GAME MUSIC,0,150738.0,15438.0,11184.0,6960.0,45995.0
243,01/22/2020,22,Ace Fishing: Wild Catch,1375149,10000000.0,4.0,0.0,0.0,0.0,GAME SPORTS,0,956797.0,208855.0,96014.0,28267.0,85213.0
244,01/22/2020,22,Baby Panda's Fashion Dress Up Game,152780,50000000.0,4.0,3.1,6.8,0.0,GAME EDUCATIONAL,0,113689.0,8994.0,6478.0,5001.0,18617.0
245,01/22/2020,22,Backgammon Plus,466525,5000000.0,3.0,2212.2,0.2,0.0,GAME BOARD,0,271493.0,22728.0,15722.0,8505.0,148075.0
246,01/22/2020,22,Best Fiends - Free Puzzle Game,2091145,50000000.0,4.0,0.5,1.0,0.0,GAME CASUAL,0,1646856.0,256082.0,76653.0,33048.0,78503.0
247,01/22/2020,22,Castle Crush: Epic Battle - Free Strategy Games,1311005,50000000.0,4.0,0.9,2.3,0.0,GAME STRATEGY,0,963379.0,139126.0,67624.0,29664.0,111211.0
248,01/22/2020,22,DEER HUNTER CLASSIC,3987062,100000000.0,4.0,0.0,0.0,0.0,GAME ACTION,0,2776350.0,614755.0,242698.0,81199.0,272058.0
249,01/22/2020,22,Drift Max Pro - Car Drifting Game with Racing Cars,1415418,50000000.0,4.0,1.7,3.9,0.0,GAME RACING,0,1121337.0,131782.0,63322.0,26528.0,72448.0
250,01/22/2020,22,Dummy & Toon Poker Texas slot Online Card Game,350853,5000000.0,4.0,0.1,0.2,0.0,GAME CARD,0,256571.0,35754.0,18091.0,7763.0,32671.0
251,01/22/2020,22,FINAL FANTASY BRAVE EXVIUS,825827,10000000.0,4.0,0.2,0.3,0.0,GAME ROLE PLAYING,0,527674.0,133134.0,51983.0,25372.0,87661.0
252,01/22/2020,22,Full House Casino - Free Vegas Slots Machine Games,455282,5000000.0,4.0,0.1,0.1,0.0,GAME CASINO,0,365871.0,33169.0,22482.0,7247.0,26511.0
253,01/22/2020,22,Guess The Brand - Logo Mania,181338,10000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,118311.0,29600.0,14815.0,4971.0,13639.0
254,01/22/2020,22,House Flipper: Home Design & Simulator Games,1160646,10000000.0,4.0,7.2,15.9,0.0,GAME SIMULATION,0,896264.0,175664.0,49198.0,12920.0,26597.0
255,01/22/2020,22,Hungry Shark World,1858504,100000000.0,4.0,1.5,2.5,0.0,GAME ARCADE,0,1420595.0,193116.0,86126.0,40095.0,118569.0
256,01/22/2020,22,LINE：ディズニー ツムツム,1198499,10000000.0,3.0,0.1,0.2,0.0,GAME PUZZLE,0,569538.0,254994.0,163385.0,62002.0,148577.0
257,01/22/2020,22,TTS Pintar 2021 - Teka Teki Silang Offline,476458,10000000.0,4.0,0.8,1.6,0.0,GAME WORD,0,349671.0,71362.0,32006.0,8438.0,14979.0
258,01/22/2020,22,The Walking Dead: Season Two,677145,10000000.0,4.0,0.1,0.3,0.0,GAME ADVENTURE,0,526704.0,54521.0,28494.0,14271.0,53152.0
259,01/23/2020,23,Bingo Bash featuring MONOPOLY: Live Bingo Games,447613,10000000.0,4.0,0.0,0.0,0.0,GAME BOARD,0,344284.0,45999.0,23309.0,12179.0,21840.0
260,01/23/2020,23,Bubble Shooter: Panda Pop!,1160505,50000000.0,4.0,0.2,0.5,0.0,GAME PUZZLE,0,875961.0,158170.0,55526.0,20293.0,50553.0
261,01/23/2020,23,Driving School 2016,1364891,50000000.0,4.0,0.3,0.6,0.0,GAME RACING,0,987702.0,138417.0,74068.0,34247.0,130454.0
262,01/23/2020,23,Dungeon Hunter 5 – Action RPG,765525,10000000.0,3.0,0.1,0.2,0.0,GAME ROLE PLAYING,0,453136.0,95928.0,54217.0,30073.0,132169.0
263,01/23/2020,23,"Egg, Inc.",1055152,10000000.0,4.0,1.8,4.3,0.0,GAME SIMULATION,0,761330.0,192559.0,59534.0,15423.0,26303.0
264,01/23/2020,23,Eyes: Scary Thriller - Creepy Horror Game,668761,10000000.0,4.0,1.1,2.2,0.0,GAME ADVENTURE,0,502309.0,64074.0,32411.0,16085.0,53879.0
265,01/23/2020,23,Fairway Solitaire Blast,337505,5000000.0,4.0,0.0,0.0,0.0,GAME CARD,0,270355.0,51158.0,10680.0,1976.0,3334.0
266,01/23/2020,23,Glow Hockey,1793741,100000000.0,4.0,0.1,0.2,0.0,GAME ARCADE,0,1171395.0,203409.0,147447.0,59488.0,212000.0
267,01/23/2020,23,League of Legends: Wild Rift,1296343,10000000.0,4.0,8.4,24.2,0.0,GAME STRATEGY,0,897519.0,136143.0,68889.0,36300.0,157490.0
268,01/23/2020,23,Millionaire 2021 - Free Trivia Quiz Offline Game,172772,10000000.0,4.0,6.7,16.9,0.0,GAME TRIVIA,0,121153.0,22621.0,9172.0,5335.0,14488.0
269,01/23/2020,23,Modern Combat 5: eSports FPS,3516024,100000000.0,4.0,0.5,1.0,0.0,GAME ACTION,0,2419540.0,421218.0,214049.0,100008.0,361206.0
270,01/23/2020,23,Music Racer,217878,5000000.0,4.0,0.3,0.7,0.0,GAME MUSIC,0,144790.0,22711.0,13991.0,9427.0,26956.0
271,01/23/2020,23,PewDiePie's Tuber Simulator,2001718,10000000.0,4.0,0.1,0.2,0.0,GAME CASUAL,0,1671110.0,180104.0,55116.0,21918.0,73468.0
272,01/23/2020,23,Slots (Golden HoYeah) - Casino Slots,431936,10000000.0,4.0,0.6,1.1,0.0,GAME CASINO,0,299466.0,49060.0,33254.0,12770.0,37384.0
273,01/23/2020,23,"Truck games for kids - build a house, car wash",147633,100000000.0,4.0,5446.9,10.2,0.0,GAME EDUCATIONAL,0,98893.0,11767.0,8266.0,6773.0,21932.0
274,01/23/2020,23,Word Streak-Words With Friends,469540,10000000.0,4.0,0.1,0.3,0.0,GAME WORD,0,290381.0,116449.0,28401.0,11911.0,22396.0
275,01/23/2020,23,Wrestling Revolution 3D,1269327,50000000.0,4.0,0.5,1.1,0.0,GAME SPORTS,0,847859.0,130863.0,81191.0,43650.0,165762.0
276,01/24/2020,24,ARK: Survival Evolved,653025,10000000.0,4.0,2.6,5.5,0.0,GAME ADVENTURE,0,422638.0,69283.0,42381.0,23676.0,95044.0
277,01/24/2020,24,BEAT MP3 2.0 - Rhythm Game,208186,10000000.0,4.0,0.0,0.1,0.0,GAME MUSIC,0,125085.0,30702.0,21835.0,7760.0,22802.0
278,01/24/2020,24,"Baby Games for 2,3,4 year old toddlers",146101,10000000.0,4.0,4.6,10.0,0.0,GAME EDUCATIONAL,0,111993.0,21993.0,6404.0,1817.0,3892.0
279,01/24/2020,24,Design Home: House Renovation,1053098,50000000.0,4.0,1.2,3.1,0.0,GAME SIMULATION,0,627464.0,220283.0,89694.0,43213.0,72441.0
280,01/24/2020,24,Geometry Dash Meltdown,1735909,50000000.0,4.0,0.4,0.7,0.0,GAME ARCADE,0,1300677.0,187802.0,93990.0,34872.0,118566.0
281,01/24/2020,24,Ice Age Village,1898651,50000000.0,4.0,0.0,0.1,0.0,GAME CASUAL,0,1399681.0,245543.0,112191.0,39947.0,101286.0
282,01/24/2020,24,Kick the Buddy,3213257,100000000.0,4.0,1.0,2.3,0.0,GAME ACTION,0,2174466.0,265019.0,189630.0,118612.0,465528.0
283,01/24/2020,24,King of Thieves,1272102,10000000.0,4.0,0.2,0.3,0.0,GAME STRATEGY,0,912259.0,165799.0,66623.0,29432.0,97986.0
284,01/24/2020,24,Luxy Poker-Online Texas Holdem,423010,5000000.0,4.0,0.3,0.7,0.0,GAME CASINO,0,298900.0,42958.0,25401.0,11181.0,44567.0
285,01/24/2020,24,Merge Dragons!,1160229,10000000.0,4.0,1.0,2.1,0.0,GAME PUZZLE,0,809178.0,210244.0,67354.0,21742.0,51708.0
286,01/24/2020,24,Racing in Car,1297337,50000000.0,4.0,0.1,0.1,0.0,GAME RACING,0,882650.0,139848.0,108195.0,37861.0,128780.0
287,01/24/2020,24,Real Chess,404907,10000000.0,4.0,0.5,0.9,0.0,GAME BOARD,0,257543.0,65328.0,27088.0,11958.0,42987.0
288,01/24/2020,24,The Wolf,758951,10000000.0,4.0,1.9,3.4,0.0,GAME ROLE PLAYING,0,567469.0,91326.0,36052.0,16252.0,47850.0
289,01/24/2020,24,Word Search,455543,10000000.0,4.0,0.1,0.3,0.0,GAME WORD,0,269949.5,88008.0,34844.0,9270.5,21003.0
290,01/24/2020,24,zzSUNSET Last Season MM,1245413,10000000.0,4.0,0.0,0.0,0.0,GAME SPORTS,0,851499.0,131004.0,60713.0,38549.0,163645.0
291,01/24/2020,24,ปริศนาฟ้าแลบ,172586,10000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,119604.0,23373.0,13270.0,6435.0,9902.0
292,01/24/2020,24,피망 뉴맞고 : 고스톱으로 대한민국 1등,325427,10000000.0,3.0,0.4,0.7,0.0,GAME CARD,0,184232.0,41857.0,24227.0,10264.0,64845.0
293,01/25/2020,25,4 Bilder 1 Wort,447182,10000000.0,4.0,0.2,0.4,0.0,GAME WORD,0,268217.0,99646.0,32509.0,13708.0,33099.0
294,01/25/2020,25,Angry Birds Seasons,1679572,100000000.0,4.0,0.0,0.0,0.0,GAME ARCADE,0,1242877.0,203320.0,96109.0,40077.0,97187.0
295,01/25/2020,25,Basketball Stars,1240874,50000000.0,4.0,1.0,2.6,0.0,GAME SPORTS,0,884186.0,178064.0,72646.0,24750.0,81225.0
296,01/25/2020,25,Brave Frontier,732372,10000000.0,4.0,0.0,0.1,0.0,GAME ROLE PLAYING,0,518719.0,100269.0,41029.0,18510.0,53842.0
297,01/25/2020,25,Chess Free,402345,50000000.0,4.0,0.0,0.0,0.0,GAME BOARD,0,281427.0,84152.0,18717.0,4956.0,13091.0
298,01/25/2020,25,Conquian Zingplay: el mejor juego de cartas gratis,321884,1000000.0,4.0,1.8,4.5,0.0,GAME CARD,0,269993.0,31051.0,10360.0,2940.0,7539.0
299,01/25/2020,25,Cut the Rope: Time Travel,1110248,50000000.0,4.0,0.1,0.1,0.0,GAME PUZZLE,0,885876.0,116537.0,44258.0,14299.0,49275.0
300,01/25/2020,25,Drift هجولة,1219865,10000000.0,4.0,0.9,2.0,0.0,GAME RACING,0,977765.0,57490.0,37557.0,29620.0,117431.0
301,01/25/2020,25,Fluvsies - A Fluff to Luv,145347,10000000.0,4.0,8.2,18.8,0.0,GAME EDUCATIONAL,0,110407.0,11110.0,6183.0,3914.0,13730.0
302,01/25/2020,25,Guess The Song - Music Quiz,169372,10000000.0,4.0,0.0,0.0,0.0,GAME TRIVIA,0,117777.0,24617.0,11618.0,3899.0,11458.0
303,01/25/2020,25,My Talking Tom Friends,1876427,100000000.0,4.0,5.4,12.0,0.0,GAME CASUAL,0,1404351.0,145789.0,83448.0,52288.0,190548.0
304,01/25/2020,25,Special Forces Group 2,3195503,100000000.0,4.0,1.4,7584.9,0.0,GAME ACTION,0,2486283.0,232254.0,118927.0,70889.0,287147.0
305,01/25/2020,25,SuperStar SMTOWN,202039,5000000.0,4.0,0.8,1.6,0.0,GAME MUSIC,0,135506.0,24399.0,12350.0,6997.0,22784.0
306,01/25/2020,25,The Sims™ FreePlay,1004304,10000000.0,4.0,0.2,0.4,0.0,GAME SIMULATION,0,655793.0,114334.0,65822.0,34380.0,133973.0
307,01/25/2020,25,Throne Rush,1225321,10000000.0,4.0,0.0,0.1,0.0,GAME STRATEGY,0,914224.0,141171.0,64228.0,22751.0,82945.0
308,01/25/2020,25,Vegas Slots - DoubleDown Casino,422035,10000000.0,4.0,0.5,1.1,0.0,GAME CASINO,0,286143.0,56390.0,26064.0,15856.0,37580.0
309,01/25/2020,25,WorldCraft: 3D Build & Block Craft,637160,10000000.0,3.0,517.9,0.4,0.0,GAME ADVENTURE,0,334913.0,57505.0,45776.0,33167.0,165796.0
310,01/26/2020,26,Bid Wars 2: Pawn Shop - Storage Auction Simulator,1006180,10000000.0,4.0,2.1,4.7,0.0,GAME STRATEGY,0,598228.0,221366.0,107170.0,25486.0,53928.0
311,01/26/2020,26,Block City Wars: Pixel Shooter with Battle Royale,999846,10000000.0,4.0,0.3,0.7,0.0,GAME SIMULATION,0,640733.0,109253.0,68841.0,37389.0,143629.0
312,01/26/2020,26,Cookie Jam™ Match 3 Games | Connect 3 or More,1104361,50000000.0,4.0,0.5,0.9,0.0,GAME PUZZLE,0,788438.0,195027.0,60848.0,20236.0,39809.0
313,01/26/2020,26,DEAD TRIGGER 2 - Zombie Game FPS shooter,3140510,50000000.0,4.0,0.2,0.5,0.0,GAME ACTION,0,2332406.0,409344.0,156460.0,63835.0,178462.0
314,01/26/2020,26,Dot n Beat - Magic Music Game,189580,10000000.0,4.0,0.1,0.2,0.0,GAME MUSIC,0,144341.0,14615.0,8725.0,4546.0,17351.0
315,01/26/2020,26,Dumb Ways to Die 2: The Games,1782012,100000000.0,4.0,0.0,0.1,0.0,GAME CASUAL,0,1265351.0,195451.0,108001.0,46276.0,166930.0
316,01/26/2020,26,GWENT: The Witcher Card Game,320403,1000000.0,4.0,2.1,4.7,0.0,GAME CARD,0,253370.0,43423.0,9203.0,3437.0,10967.0
317,01/26/2020,26,Identity V,705186,10000000.0,4.0,1.1,2.6,0.0,GAME ROLE PLAYING,0,454148.0,86399.0,47648.0,25101.0,91887.0
318,01/26/2020,26,Mahjong Epic,391135,5000000.0,4.0,0.1,0.3,0.0,GAME BOARD,0,277978.0,88322.0,18138.0,2358.0,4337.0
319,01/26/2020,26,My Town : Police Station. Policeman Game for Kids,142128,10000000.0,4.0,2.1,4.4,0.0,GAME EDUCATIONAL,0,97965.0,10628.0,7445.0,6616.0,19471.0
